[AgePredModel] load_data: start loading...
[AgePredModel] load_data: Done! Get 339123 for train and 18660 for test!
[AgePredModel] load_data: loading finished !
[AgePredModel] train_model: start training...
[train_model] best weight file found, try to load ...
[train_model] Weights Load Successfull!
Epoch 0/127
----------
0.2% 66000/339123 		 Gender Loss 0.7031 		 Age MAE 6.85 		 Acc 0.3950 		 ETA 1131s
0.2% 66400/339123 		 Gender Loss 0.7021 		 Age MAE 7.38 		 Acc 0.4150 		 ETA 1130s
0.2% 66800/339123 		 Gender Loss 0.7031 		 Age MAE 7.21 		 Acc 0.4050 		 ETA 1128s
0.2% 67200/339123 		 Gender Loss 0.7016 		 Age MAE 6.99 		 Acc 0.4225 		 ETA 1126s
0.2% 67600/339123 		 Gender Loss 0.7020 		 Age MAE 7.82 		 Acc 0.4125 		 ETA 1124s
0.2% 68000/339123 		 Gender Loss 0.6990 		 Age MAE 6.64 		 Acc 0.4650 		 ETA 1123s
0.2% 68400/339123 		 Gender Loss 0.7011 		 Age MAE 6.21 		 Acc 0.4300 		 ETA 1121s
0.2% 68800/339123 		 Gender Loss 0.7043 		 Age MAE 6.55 		 Acc 0.3925 		 ETA 1119s
0.2% 69200/339123 		 Gender Loss 0.7041 		 Age MAE 7.33 		 Acc 0.4075 		 ETA 1118s
0.2% 69600/339123 		 Gender Loss 0.7014 		 Age MAE 7.28 		 Acc 0.4450 		 ETA 1116s
0.2% 70000/339123 		 Gender Loss 0.7009 		 Age MAE 6.80 		 Acc 0.4550 		 ETA 1114s
0.2% 70400/339123 		 Gender Loss 0.7043 		 Age MAE 7.51 		 Acc 0.4250 		 ETA 1113s
0.2% 70800/339123 		 Gender Loss 0.6997 		 Age MAE 7.38 		 Acc 0.4675 		 ETA 1111s
0.2% 71200/339123 		 Gender Loss 0.7086 		 Age MAE 7.33 		 Acc 0.3900 		 ETA 1109s
0.2% 71600/339123 		 Gender Loss 0.7045 		 Age MAE 7.13 		 Acc 0.4250 		 ETA 1108s
0.2% 72000/339123 		 Gender Loss 0.7035 		 Age MAE 6.84 		 Acc 0.4450 		 ETA 1106s
0.2% 72400/339123 		 Gender Loss 0.7091 		 Age MAE 7.23 		 Acc 0.3875 		 ETA 1104s
0.2% 72800/339123 		 Gender Loss 0.7065 		 Age MAE 6.33 		 Acc 0.4100 		 ETA 1102s
0.2% 73200/339123 		 Gender Loss 0.6991 		 Age MAE 6.31 		 Acc 0.4800 		 ETA 1101s
0.2% 73600/339123 		 Gender Loss 0.7007 		 Age MAE 6.73 		 Acc 0.4625 		 ETA 1099s
0.2% 74000/339123 		 Gender Loss 0.7049 		 Age MAE 5.71 		 Acc 0.4275 		 ETA 1097s
0.2% 74400/339123 		 Gender Loss 0.7026 		 Age MAE 6.94 		 Acc 0.4375 		 ETA 1096s
0.2% 74800/339123 		 Gender Loss 0.7045 		 Age MAE 7.63 		 Acc 0.4225 		 ETA 1094s
0.2% 75200/339123 		 Gender Loss 0.7039 		 Age MAE 7.01 		 Acc 0.4250 		 ETA 1092s
0.2% 75600/339123 		 Gender Loss 0.7039 		 Age MAE 6.59 		 Acc 0.4200 		 ETA 1091s
0.2% 76000/339123 		 Gender Loss 0.7059 		 Age MAE 6.91 		 Acc 0.3950 		 ETA 1089s
0.2% 76400/339123 		 Gender Loss 0.7018 		 Age MAE 7.30 		 Acc 0.4300 		 ETA 1087s
0.2% 76800/339123 		 Gender Loss 0.7027 		 Age MAE 6.44 		 Acc 0.4275 		 ETA 1085s
0.2% 77200/339123 		 Gender Loss 0.7034 		 Age MAE 6.59 		 Acc 0.4125 		 ETA 1084s
0.2% 77600/339123 		 Gender Loss 0.7020 		 Age MAE 6.76 		 Acc 0.4250 		 ETA 1082s
0.2% 78000/339123 		 Gender Loss 0.7023 		 Age MAE 6.49 		 Acc 0.4225 		 ETA 1080s
0.2% 78400/339123 		 Gender Loss 0.7016 		 Age MAE 6.84 		 Acc 0.4350 		 ETA 1079s
0.2% 78800/339123 		 Gender Loss 0.7000 		 Age MAE 6.63 		 Acc 0.4450 		 ETA 1077s
0.2% 79200/339123 		 Gender Loss 0.7041 		 Age MAE 6.70 		 Acc 0.3900 		 ETA 1075s
0.2% 79600/339123 		 Gender Loss 0.7021 		 Age MAE 6.89 		 Acc 0.4200 		 ETA 1073s
0.2% 80000/339123 		 Gender Loss 0.7044 		 Age MAE 6.38 		 Acc 0.3900 		 ETA 1072s
0.2% 80400/339123 		 Gender Loss 0.7015 		 Age MAE 7.15 		 Acc 0.4225 		 ETA 1070s
0.2% 80800/339123 		 Gender Loss 0.7008 		 Age MAE 6.83 		 Acc 0.4175 		 ETA 1068s
0.2% 81200/339123 		 Gender Loss 0.6987 		 Age MAE 6.40 		 Acc 0.4475 		 ETA 1067s
0.2% 81600/339123 		 Gender Loss 0.6991 		 Age MAE 6.37 		 Acc 0.4450 		 ETA 1065s
0.2% 82000/339123 		 Gender Loss 0.7014 		 Age MAE 6.90 		 Acc 0.4025 		 ETA 1063s
0.2% 82400/339123 		 Gender Loss 0.6995 		 Age MAE 7.16 		 Acc 0.4300 		 ETA 1062s
0.2% 82800/339123 		 Gender Loss 0.7005 		 Age MAE 6.51 		 Acc 0.4200 		 ETA 1060s
0.2% 83200/339123 		 Gender Loss 0.7016 		 Age MAE 7.11 		 Acc 0.4025 		 ETA 1058s
0.2% 83600/339123 		 Gender Loss 0.6992 		 Age MAE 6.27 		 Acc 0.4450 		 ETA 1056s
0.2% 84000/339123 		 Gender Loss 0.6997 		 Age MAE 7.16 		 Acc 0.4375 		 ETA 1055s
0.2% 84400/339123 		 Gender Loss 0.7020 		 Age MAE 6.94 		 Acc 0.4125 		 ETA 1053s
0.3% 84800/339123 		 Gender Loss 0.6996 		 Age MAE 6.45 		 Acc 0.4475 		 ETA 1051s
0.3% 85200/339123 		 Gender Loss 0.7009 		 Age MAE 6.88 		 Acc 0.4400 		 ETA 1050s
0.3% 85600/339123 		 Gender Loss 0.7018 		 Age MAE 6.94 		 Acc 0.4300 		 ETA 1048s
0.3% 86000/339123 		 Gender Loss 0.7045 		 Age MAE 7.11 		 Acc 0.4000 		 ETA 1046s
0.3% 86400/339123 		 Gender Loss 0.6996 		 Age MAE 6.96 		 Acc 0.4625 		 ETA 1045s
0.3% 86800/339123 		 Gender Loss 0.7033 		 Age MAE 6.35 		 Acc 0.4150 		 ETA 1043s
0.3% 87200/339123 		 Gender Loss 0.7023 		 Age MAE 6.75 		 Acc 0.4325 		 ETA 1041s
0.3% 87600/339123 		 Gender Loss 0.7024 		 Age MAE 6.87 		 Acc 0.4275 		 ETA 1040s
0.3% 88000/339123 		 Gender Loss 0.6979 		 Age MAE 6.83 		 Acc 0.4800 		 ETA 1038s
0.3% 88400/339123 		 Gender Loss 0.7021 		 Age MAE 7.11 		 Acc 0.4375 		 ETA 1036s
0.3% 88800/339123 		 Gender Loss 0.7030 		 Age MAE 6.85 		 Acc 0.4275 		 ETA 1035s
0.3% 89200/339123 		 Gender Loss 0.7012 		 Age MAE 7.07 		 Acc 0.4375 		 ETA 1033s
0.3% 89600/339123 		 Gender Loss 0.7002 		 Age MAE 7.13 		 Acc 0.4450 		 ETA 1031s
0.3% 90000/339123 		 Gender Loss 0.7040 		 Age MAE 7.11 		 Acc 0.3900 		 ETA 1030s
0.3% 90400/339123 		 Gender Loss 0.7030 		 Age MAE 6.56 		 Acc 0.3975 		 ETA 1028s
0.3% 90800/339123 		 Gender Loss 0.7043 		 Age MAE 7.05 		 Acc 0.3725 		 ETA 1026s
0.3% 91200/339123 		 Gender Loss 0.6998 		 Age MAE 6.75 		 Acc 0.4350 		 ETA 1025s
0.3% 91600/339123 		 Gender Loss 0.7014 		 Age MAE 7.32 		 Acc 0.3975 		 ETA 1023s
0.3% 92000/339123 		 Gender Loss 0.6970 		 Age MAE 7.23 		 Acc 0.4650 		 ETA 1021s
0.3% 92400/339123 		 Gender Loss 0.6997 		 Age MAE 7.55 		 Acc 0.4200 		 ETA 1020s
0.3% 92800/339123 		 Gender Loss 0.6989 		 Age MAE 7.26 		 Acc 0.4375 		 ETA 1018s
0.3% 93200/339123 		 Gender Loss 0.6981 		 Age MAE 6.91 		 Acc 0.4475 		 ETA 1016s
0.3% 93600/339123 		 Gender Loss 0.6970 		 Age MAE 7.11 		 Acc 0.4650 		 ETA 1015s
0.3% 94000/339123 		 Gender Loss 0.6974 		 Age MAE 6.44 		 Acc 0.4575 		 ETA 1013s
0.3% 94400/339123 		 Gender Loss 0.6990 		 Age MAE 6.84 		 Acc 0.4400 		 ETA 1011s
0.3% 94800/339123 		 Gender Loss 0.7020 		 Age MAE 7.31 		 Acc 0.3950 		 ETA 1010s
0.3% 95200/339123 		 Gender Loss 0.6977 		 Age MAE 7.31 		 Acc 0.4600 		 ETA 1008s
0.3% 95600/339123 		 Gender Loss 0.6966 		 Age MAE 7.40 		 Acc 0.4775 		 ETA 1006s
0.3% 96000/339123 		 Gender Loss 0.7014 		 Age MAE 7.44 		 Acc 0.4100 		 ETA 1005s
0.3% 96400/339123 		 Gender Loss 0.6990 		 Age MAE 6.36 		 Acc 0.4450 		 ETA 1003s
0.3% 96800/339123 		 Gender Loss 0.7005 		 Age MAE 6.66 		 Acc 0.4250 		 ETA 1001s
0.3% 97200/339123 		 Gender Loss 0.7011 		 Age MAE 6.87 		 Acc 0.4200 		 ETA 1000s
0.3% 97600/339123 		 Gender Loss 0.7020 		 Age MAE 6.50 		 Acc 0.4150 		 ETA 998s
0.3% 98000/339123 		 Gender Loss 0.7040 		 Age MAE 7.54 		 Acc 0.3850 		 ETA 996s
0.3% 98400/339123 		 Gender Loss 0.7030 		 Age MAE 6.64 		 Acc 0.4025 		 ETA 995s
0.3% 98800/339123 		 Gender Loss 0.7032 		 Age MAE 7.07 		 Acc 0.3950 		 ETA 993s
0.3% 99200/339123 		 Gender Loss 0.6977 		 Age MAE 6.81 		 Acc 0.4675 		 ETA 991s
0.3% 99600/339123 		 Gender Loss 0.6997 		 Age MAE 7.19 		 Acc 0.4350 		 ETA 990s
0.3% 100000/339123 		 Gender Loss 0.7044 		 Age MAE 7.54 		 Acc 0.3750 		 ETA 988s
0.3% 100400/339123 		 Gender Loss 0.6995 		 Age MAE 6.42 		 Acc 0.4450 		 ETA 986s
0.3% 100800/339123 		 Gender Loss 0.6996 		 Age MAE 6.69 		 Acc 0.4425 		 ETA 985s
0.3% 101200/339123 		 Gender Loss 0.7010 		 Age MAE 7.00 		 Acc 0.4250 		 ETA 983s
0.3% 101600/339123 		 Gender Loss 0.7028 		 Age MAE 6.88 		 Acc 0.4050 		 ETA 981s
0.3% 102000/339123 		 Gender Loss 0.6997 		 Age MAE 6.56 		 Acc 0.4400 		 ETA 980s
0.3% 102400/339123 		 Gender Loss 0.6970 		 Age MAE 6.10 		 Acc 0.4750 		 ETA 978s
0.3% 102800/339123 		 Gender Loss 0.7012 		 Age MAE 7.01 		 Acc 0.4300 		 ETA 976s
0.3% 103200/339123 		 Gender Loss 0.7036 		 Age MAE 6.67 		 Acc 0.3950 		 ETA 975s
0.3% 103600/339123 		 Gender Loss 0.7034 		 Age MAE 7.12 		 Acc 0.4000 		 ETA 973s
0.3% 104000/339123 		 Gender Loss 0.7042 		 Age MAE 6.91 		 Acc 0.3950 		 ETA 971s
0.3% 104400/339123 		 Gender Loss 0.6991 		 Age MAE 6.83 		 Acc 0.4550 		 ETA 970s
0.3% 104800/339123 		 Gender Loss 0.7031 		 Age MAE 6.97 		 Acc 0.4100 		 ETA 968s
0.3% 105200/339123 		 Gender Loss 0.6995 		 Age MAE 6.96 		 Acc 0.4525 		 ETA 966s
0.3% 105600/339123 		 Gender Loss 0.7012 		 Age MAE 6.68 		 Acc 0.4325 		 ETA 965s
0.3% 106000/339123 		 Gender Loss 0.7025 		 Age MAE 6.39 		 Acc 0.4150 		 ETA 963s
0.3% 106400/339123 		 Gender Loss 0.7043 		 Age MAE 6.70 		 Acc 0.3975 		 ETA 961s
0.3% 106800/339123 		 Gender Loss 0.7001 		 Age MAE 6.62 		 Acc 0.4525 		 ETA 960s
0.3% 107200/339123 		 Gender Loss 0.7008 		 Age MAE 7.04 		 Acc 0.4425 		 ETA 958s
0.3% 107600/339123 		 Gender Loss 0.7015 		 Age MAE 6.57 		 Acc 0.4275 		 ETA 956s
0.3% 108000/339123 		 Gender Loss 0.7020 		 Age MAE 6.29 		 Acc 0.4225 		 ETA 955s
0.3% 108400/339123 		 Gender Loss 0.7042 		 Age MAE 7.48 		 Acc 0.3875 		 ETA 953s
0.3% 108800/339123 		 Gender Loss 0.7012 		 Age MAE 6.69 		 Acc 0.4250 		 ETA 951s
0.3% 109200/339123 		 Gender Loss 0.7023 		 Age MAE 7.13 		 Acc 0.4125 		 ETA 950s
0.3% 109600/339123 		 Gender Loss 0.7012 		 Age MAE 6.73 		 Acc 0.4200 		 ETA 948s
0.3% 110000/339123 		 Gender Loss 0.6981 		 Age MAE 7.25 		 Acc 0.4550 		 ETA 946s
0.3% 110400/339123 		 Gender Loss 0.7002 		 Age MAE 7.11 		 Acc 0.4300 		 ETA 945s
0.3% 110800/339123 		 Gender Loss 0.7016 		 Age MAE 6.60 		 Acc 0.4150 		 ETA 943s
0.3% 111200/339123 		 Gender Loss 0.6979 		 Age MAE 6.71 		 Acc 0.4600 		 ETA 941s
0.3% 111600/339123 		 Gender Loss 0.6979 		 Age MAE 6.28 		 Acc 0.4575 		 ETA 940s
0.3% 112000/339123 		 Gender Loss 0.7006 		 Age MAE 6.69 		 Acc 0.4225 		 ETA 938s
0.3% 112400/339123 		 Gender Loss 0.7004 		 Age MAE 6.63 		 Acc 0.4250 		 ETA 936s
0.3% 112800/339123 		 Gender Loss 0.6991 		 Age MAE 7.07 		 Acc 0.4400 		 ETA 935s
0.3% 113200/339123 		 Gender Loss 0.7029 		 Age MAE 6.64 		 Acc 0.3900 		 ETA 933s
0.3% 113600/339123 		 Gender Loss 0.7005 		 Age MAE 6.97 		 Acc 0.4200 		 ETA 931s
0.3% 114000/339123 		 Gender Loss 0.6994 		 Age MAE 7.17 		 Acc 0.4375 		 ETA 929s
0.3% 114400/339123 		 Gender Loss 0.6990 		 Age MAE 6.94 		 Acc 0.4425 		 ETA 928s
0.3% 114800/339123 		 Gender Loss 0.6986 		 Age MAE 6.95 		 Acc 0.4500 		 ETA 926s
0.3% 115200/339123 		 Gender Loss 0.7016 		 Age MAE 6.83 		 Acc 0.4175 		 ETA 925s
0.3% 115600/339123 		 Gender Loss 0.6988 		 Age MAE 7.17 		 Acc 0.4525 		 ETA 923s
0.3% 116000/339123 		 Gender Loss 0.7007 		 Age MAE 6.92 		 Acc 0.4325 		 ETA 921s
0.3% 116400/339123 		 Gender Loss 0.7041 		 Age MAE 6.75 		 Acc 0.3950 		 ETA 920s
0.3% 116800/339123 		 Gender Loss 0.7035 		 Age MAE 7.61 		 Acc 0.4050 		 ETA 918s
0.3% 117200/339123 		 Gender Loss 0.7028 		 Age MAE 6.70 		 Acc 0.4200 		 ETA 916s
0.3% 117600/339123 		 Gender Loss 0.7001 		 Age MAE 6.63 		 Acc 0.4525 		 ETA 915s
0.3% 118000/339123 		 Gender Loss 0.7009 		 Age MAE 7.44 		 Acc 0.4425 		 ETA 913s
0.3% 118400/339123 		 Gender Loss 0.7039 		 Age MAE 7.43 		 Acc 0.4150 		 ETA 911s
0.4% 118800/339123 		 Gender Loss 0.7055 		 Age MAE 6.58 		 Acc 0.3950 		 ETA 910s
0.4% 119200/339123 		 Gender Loss 0.7028 		 Age MAE 6.95 		 Acc 0.4275 		 ETA 908s
0.4% 119600/339123 		 Gender Loss 0.7022 		 Age MAE 6.35 		 Acc 0.4250 		 ETA 906s
0.4% 120000/339123 		 Gender Loss 0.7015 		 Age MAE 6.79 		 Acc 0.4325 		 ETA 905s
0.4% 120400/339123 		 Gender Loss 0.7038 		 Age MAE 7.10 		 Acc 0.3975 		 ETA 903s
0.4% 120800/339123 		 Gender Loss 0.7018 		 Age MAE 6.56 		 Acc 0.4250 		 ETA 901s
0.4% 121200/339123 		 Gender Loss 0.6995 		 Age MAE 6.39 		 Acc 0.4425 		 ETA 900s
0.4% 121600/339123 		 Gender Loss 0.7037 		 Age MAE 6.24 		 Acc 0.3800 		 ETA 898s
0.4% 122000/339123 		 Gender Loss 0.7007 		 Age MAE 7.11 		 Acc 0.4125 		 ETA 896s
0.4% 122400/339123 		 Gender Loss 0.6992 		 Age MAE 7.16 		 Acc 0.4300 		 ETA 895s
0.4% 122800/339123 		 Gender Loss 0.6995 		 Age MAE 6.85 		 Acc 0.4250 		 ETA 893s
0.4% 123200/339123 		 Gender Loss 0.6996 		 Age MAE 6.69 		 Acc 0.4200 		 ETA 891s
0.4% 123600/339123 		 Gender Loss 0.7023 		 Age MAE 7.34 		 Acc 0.3725 		 ETA 890s
0.4% 124000/339123 		 Gender Loss 0.6983 		 Age MAE 7.38 		 Acc 0.4350 		 ETA 888s
0.4% 124400/339123 		 Gender Loss 0.6996 		 Age MAE 6.47 		 Acc 0.4175 		 ETA 886s
0.4% 124800/339123 		 Gender Loss 0.7008 		 Age MAE 6.97 		 Acc 0.4075 		 ETA 885s
0.4% 125200/339123 		 Gender Loss 0.7007 		 Age MAE 6.86 		 Acc 0.4200 		 ETA 883s
0.4% 125600/339123 		 Gender Loss 0.7033 		 Age MAE 6.82 		 Acc 0.3950 		 ETA 881s
0.4% 126000/339123 		 Gender Loss 0.7003 		 Age MAE 7.81 		 Acc 0.4400 		 ETA 880s
0.4% 126400/339123 		 Gender Loss 0.7022 		 Age MAE 6.27 		 Acc 0.4175 		 ETA 878s
0.4% 126800/339123 		 Gender Loss 0.7005 		 Age MAE 6.65 		 Acc 0.4475 		 ETA 876s
0.4% 127200/339123 		 Gender Loss 0.7011 		 Age MAE 6.42 		 Acc 0.4375 		 ETA 875s
0.4% 127600/339123 		 Gender Loss 0.7026 		 Age MAE 6.82 		 Acc 0.4300 		 ETA 873s
0.4% 128000/339123 		 Gender Loss 0.7022 		 Age MAE 6.82 		 Acc 0.4350 		 ETA 871s
0.4% 128400/339123 		 Gender Loss 0.7072 		 Age MAE 6.12 		 Acc 0.3775 		 ETA 870s
0.4% 128800/339123 		 Gender Loss 0.7038 		 Age MAE 6.99 		 Acc 0.4200 		 ETA 868s
0.4% 129200/339123 		 Gender Loss 0.7080 		 Age MAE 7.00 		 Acc 0.3775 		 ETA 866s
0.4% 129600/339123 		 Gender Loss 0.7028 		 Age MAE 6.73 		 Acc 0.4350 		 ETA 865s
0.4% 130000/339123 		 Gender Loss 0.7031 		 Age MAE 6.52 		 Acc 0.4375 		 ETA 863s
0.4% 130400/339123 		 Gender Loss 0.7057 		 Age MAE 6.92 		 Acc 0.3975 		 ETA 861s
0.4% 130800/339123 		 Gender Loss 0.7012 		 Age MAE 5.92 		 Acc 0.4425 		 ETA 860s
0.4% 131200/339123 		 Gender Loss 0.7043 		 Age MAE 6.33 		 Acc 0.4075 		 ETA 858s
0.4% 131600/339123 		 Gender Loss 0.7001 		 Age MAE 7.42 		 Acc 0.4450 		 ETA 856s
0.4% 132000/339123 		 Gender Loss 0.7023 		 Age MAE 6.07 		 Acc 0.4225 		 ETA 855s
0.4% 132400/339123 		 Gender Loss 0.7028 		 Age MAE 7.53 		 Acc 0.4100 		 ETA 853s
0.4% 132800/339123 		 Gender Loss 0.7027 		 Age MAE 6.40 		 Acc 0.4075 		 ETA 851s
0.4% 133200/339123 		 Gender Loss 0.7013 		 Age MAE 7.40 		 Acc 0.4375 		 ETA 850s
0.4% 133600/339123 		 Gender Loss 0.7046 		 Age MAE 6.89 		 Acc 0.3900 		 ETA 848s
0.4% 134000/339123 		 Gender Loss 0.7008 		 Age MAE 7.20 		 Acc 0.4400 		 ETA 846s
0.4% 134400/339123 		 Gender Loss 0.7025 		 Age MAE 6.70 		 Acc 0.4200 		 ETA 845s
0.4% 134800/339123 		 Gender Loss 0.7050 		 Age MAE 7.22 		 Acc 0.3875 		 ETA 843s
0.4% 135200/339123 		 Gender Loss 0.7002 		 Age MAE 7.07 		 Acc 0.4475 		 ETA 841s
0.4% 135600/339123 		 Gender Loss 0.7035 		 Age MAE 6.95 		 Acc 0.4050 		 ETA 840s
0.4% 136000/339123 		 Gender Loss 0.7032 		 Age MAE 7.32 		 Acc 0.4225 		 ETA 838s
0.4% 136400/339123 		 Gender Loss 0.7004 		 Age MAE 7.11 		 Acc 0.4575 		 ETA 836s
0.4% 136800/339123 		 Gender Loss 0.7009 		 Age MAE 7.27 		 Acc 0.4500 		 ETA 835s
0.4% 137200/339123 		 Gender Loss 0.7050 		 Age MAE 6.18 		 Acc 0.4050 		 ETA 833s
0.4% 137600/339123 		 Gender Loss 0.7040 		 Age MAE 7.47 		 Acc 0.4150 		 ETA 831s
0.4% 138000/339123 		 Gender Loss 0.7024 		 Age MAE 7.01 		 Acc 0.4325 		 ETA 830s
0.4% 138400/339123 		 Gender Loss 0.7017 		 Age MAE 6.71 		 Acc 0.4400 		 ETA 828s
0.4% 138800/339123 		 Gender Loss 0.6995 		 Age MAE 6.71 		 Acc 0.4600 		 ETA 826s
0.4% 139200/339123 		 Gender Loss 0.7051 		 Age MAE 6.65 		 Acc 0.4050 		 ETA 825s
0.4% 139600/339123 		 Gender Loss 0.7031 		 Age MAE 6.35 		 Acc 0.4275 		 ETA 823s
0.4% 140000/339123 		 Gender Loss 0.7017 		 Age MAE 6.66 		 Acc 0.4400 		 ETA 822s
0.4% 140400/339123 		 Gender Loss 0.7016 		 Age MAE 6.17 		 Acc 0.4500 		 ETA 820s
0.4% 140800/339123 		 Gender Loss 0.7018 		 Age MAE 6.52 		 Acc 0.4400 		 ETA 818s
0.4% 141200/339123 		 Gender Loss 0.7030 		 Age MAE 7.47 		 Acc 0.4225 		 ETA 817s
0.4% 141600/339123 		 Gender Loss 0.7032 		 Age MAE 7.11 		 Acc 0.4150 		 ETA 815s
0.4% 142000/339123 		 Gender Loss 0.7005 		 Age MAE 6.78 		 Acc 0.4500 		 ETA 813s
0.4% 142400/339123 		 Gender Loss 0.7019 		 Age MAE 7.23 		 Acc 0.4250 		 ETA 812s
0.4% 142800/339123 		 Gender Loss 0.7021 		 Age MAE 6.84 		 Acc 0.4125 		 ETA 810s
0.4% 143200/339123 		 Gender Loss 0.7012 		 Age MAE 6.80 		 Acc 0.4325 		 ETA 808s
0.4% 143600/339123 		 Gender Loss 0.7007 		 Age MAE 6.90 		 Acc 0.4325 		 ETA 807s
0.4% 144000/339123 		 Gender Loss 0.7020 		 Age MAE 6.70 		 Acc 0.4175 		 ETA 805s
0.4% 144400/339123 		 Gender Loss 0.7015 		 Age MAE 6.04 		 Acc 0.4100 		 ETA 803s
0.4% 144800/339123 		 Gender Loss 0.7001 		 Age MAE 6.76 		 Acc 0.4275 		 ETA 802s
0.4% 145200/339123 		 Gender Loss 0.7004 		 Age MAE 6.72 		 Acc 0.4250 		 ETA 800s
0.4% 145600/339123 		 Gender Loss 0.7010 		 Age MAE 6.74 		 Acc 0.4150 		 ETA 798s
0.4% 146000/339123 		 Gender Loss 0.7000 		 Age MAE 6.74 		 Acc 0.4300 		 ETA 797s
0.4% 146400/339123 		 Gender Loss 0.7022 		 Age MAE 7.38 		 Acc 0.4025 		 ETA 795s
0.4% 146800/339123 		 Gender Loss 0.7006 		 Age MAE 6.45 		 Acc 0.4250 		 ETA 793s
0.4% 147200/339123 		 Gender Loss 0.7029 		 Age MAE 7.14 		 Acc 0.4000 		 ETA 792s
0.4% 147600/339123 		 Gender Loss 0.6979 		 Age MAE 7.78 		 Acc 0.4700 		 ETA 790s
0.4% 148000/339123 		 Gender Loss 0.7016 		 Age MAE 6.71 		 Acc 0.4175 		 ETA 788s
0.4% 148400/339123 		 Gender Loss 0.7036 		 Age MAE 6.82 		 Acc 0.4000 		 ETA 787s
0.4% 148800/339123 		 Gender Loss 0.7027 		 Age MAE 6.60 		 Acc 0.4225 		 ETA 785s
0.4% 149200/339123 		 Gender Loss 0.7028 		 Age MAE 6.74 		 Acc 0.4225 		 ETA 783s
0.4% 149600/339123 		 Gender Loss 0.7005 		 Age MAE 7.83 		 Acc 0.4500 		 ETA 782s
0.4% 150000/339123 		 Gender Loss 0.7041 		 Age MAE 6.82 		 Acc 0.4050 		 ETA 780s
0.4% 150400/339123 		 Gender Loss 0.7015 		 Age MAE 6.53 		 Acc 0.4425 		 ETA 778s
0.4% 150800/339123 		 Gender Loss 0.7043 		 Age MAE 6.83 		 Acc 0.4100 		 ETA 777s
0.4% 151200/339123 		 Gender Loss 0.7041 		 Age MAE 6.88 		 Acc 0.4075 		 ETA 775s
0.4% 151600/339123 		 Gender Loss 0.7007 		 Age MAE 7.36 		 Acc 0.4500 		 ETA 773s
0.4% 152000/339123 		 Gender Loss 0.7047 		 Age MAE 7.62 		 Acc 0.4025 		 ETA 772s
0.4% 152400/339123 		 Gender Loss 0.7028 		 Age MAE 7.17 		 Acc 0.4225 		 ETA 770s
0.5% 152800/339123 		 Gender Loss 0.7051 		 Age MAE 7.07 		 Acc 0.4025 		 ETA 768s
0.5% 153200/339123 		 Gender Loss 0.7004 		 Age MAE 6.92 		 Acc 0.4500 		 ETA 767s
0.5% 153600/339123 		 Gender Loss 0.7024 		 Age MAE 6.95 		 Acc 0.4275 		 ETA 765s
0.5% 154000/339123 		 Gender Loss 0.7046 		 Age MAE 6.89 		 Acc 0.4050 		 ETA 764s
0.5% 154400/339123 		 Gender Loss 0.7034 		 Age MAE 7.21 		 Acc 0.4200 		 ETA 762s
0.5% 154800/339123 		 Gender Loss 0.7017 		 Age MAE 6.38 		 Acc 0.4450 		 ETA 760s
0.5% 155200/339123 		 Gender Loss 0.7040 		 Age MAE 7.66 		 Acc 0.4125 		 ETA 759s
0.5% 155600/339123 		 Gender Loss 0.7041 		 Age MAE 6.76 		 Acc 0.4050 		 ETA 757s
0.5% 156000/339123 		 Gender Loss 0.7048 		 Age MAE 6.99 		 Acc 0.4025 		 ETA 755s
0.5% 156400/339123 		 Gender Loss 0.7019 		 Age MAE 6.83 		 Acc 0.4300 		 ETA 754s
0.5% 156800/339123 		 Gender Loss 0.7000 		 Age MAE 7.88 		 Acc 0.4475 		 ETA 752s
0.5% 157200/339123 		 Gender Loss 0.7020 		 Age MAE 6.54 		 Acc 0.4275 		 ETA 750s
0.5% 157600/339123 		 Gender Loss 0.7021 		 Age MAE 6.30 		 Acc 0.4225 		 ETA 749s
0.5% 158000/339123 		 Gender Loss 0.7018 		 Age MAE 6.82 		 Acc 0.4275 		 ETA 747s
0.5% 158400/339123 		 Gender Loss 0.7055 		 Age MAE 6.70 		 Acc 0.3675 		 ETA 745s
0.5% 158800/339123 		 Gender Loss 0.6990 		 Age MAE 7.02 		 Acc 0.4525 		 ETA 744s
0.5% 159200/339123 		 Gender Loss 0.7019 		 Age MAE 6.50 		 Acc 0.4200 		 ETA 742s
0.5% 159600/339123 		 Gender Loss 0.7012 		 Age MAE 6.05 		 Acc 0.4250 		 ETA 740s
0.5% 160000/339123 		 Gender Loss 0.7003 		 Age MAE 7.33 		 Acc 0.4400 		 ETA 739s
0.5% 160400/339123 		 Gender Loss 0.7016 		 Age MAE 6.44 		 Acc 0.4125 		 ETA 737s
0.5% 160800/339123 		 Gender Loss 0.7005 		 Age MAE 6.77 		 Acc 0.4325 		 ETA 735s
0.5% 161200/339123 		 Gender Loss 0.7005 		 Age MAE 6.50 		 Acc 0.4250 		 ETA 734s
0.5% 161600/339123 		 Gender Loss 0.6997 		 Age MAE 6.50 		 Acc 0.4350 		 ETA 732s
0.5% 162000/339123 		 Gender Loss 0.6994 		 Age MAE 6.71 		 Acc 0.4425 		 ETA 730s
